image_id,source,pid,prolificId,condition,word,week,trialIndex,image_path,description,visible_text,recognizability,description_model,is_valid_image,width,height,embedding_row,generated_at
human__P565_week1_3,participant,P565,67c1dd323984fa84ae83e162,draw-ai-fewer,journey,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c1dd323984fa84ae83e162/metaphor/2_journey.png,A car with two visible wheels.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:57.782801+00:00
human__P565_week1_4,participant,P565,67c1dd323984fa84ae83e162,draw-ai-fewer,darkness,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c1dd323984fa84ae83e162/metaphor/3_darkness.png,A bird stands with its body angled downward and one wing hanging beside its body.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:58.730914+00:00
human__P566_week1_1,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,disease,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c86294ea28012b85b850e2/metaphor/0_disease.png,A person with a large round head and long hair or a scarf draped over one shoulder is shown in profile with the head tilted downward.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:04.816111+00:00
human__P566_week1_2,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,accident,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c86294ea28012b85b850e2/metaphor/1_accident.png,A person stands beneath a large cloud or smoke plume while holding or standing beside a round object connected by a short line.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:06.044759+00:00
human__P566_week1_3,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,abyss,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c86294ea28012b85b850e2/metaphor/2_abyss.png,A tall tree trunk with a knot or hole near the bottom.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:07.094456+00:00
human__P566_week1_4,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,competition,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67c86294ea28012b85b850e2/metaphor/3_competition.png,"Two people stand facing each other, one on the left and one on the right.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:08.240170+00:00
human__P566_week2_1,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,disease,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67c86294ea28012b85b850e2/metaphor/0_disease.png,"A round animal face with two ears and a snout, resembling a pig or bear head.",,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:30:52.482852+00:00
human__P566_week2_2,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,accident,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67c86294ea28012b85b850e2/metaphor/1_accident.png,"A person stands with a large hat or helmet on their head and a long dress or coat, with one arm or a cane extending downward in front of them.",,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:30:53.519916+00:00
human__P566_week2_3,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,abyss,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67c86294ea28012b85b850e2/metaphor/2_abyss.png,A tall bottle or vase with a narrow base and a pointed top.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:30:54.597148+00:00
human__P566_week2_4,participant,P566,67c86294ea28012b85b850e2,draw-ai-fewer,competition,week2,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67c86294ea28012b85b850e2/metaphor/3_competition.png,Two people stand facing each other while a long line stretches across them toward a small boat on the right.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:30:55.675721+00:00
human__P567_week1_0,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,darkness,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67f2e613c09bbf379bd208ea/metaphor/0_darkness.png,A crescent moon with several stars beside a larger curved moon shape.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:12:09.493946+00:00
human__P567_week1_1,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,energy,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67f2e613c09bbf379bd208ea/metaphor/1_energy.png,A flexed human arm with a raised fist.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:12:10.561408+00:00
human__P567_week1_2,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,accident,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67f2e613c09bbf379bd208ea/metaphor/2_accident.png,Two cars collide head-on at the center of the road.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:12:11.681225+00:00
human__P567_week1_3,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,servant,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67f2e613c09bbf379bd208ea/metaphor/3_servant.png,A stick figure points toward a large speech bubble containing two triangular shapes and a few lines.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:12:12.689440+00:00
human__P567_week2_0,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,darkness,week2,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67f2e613c09bbf379bd208ea/metaphor/0_darkness.png,A crescent moon is surrounded by several stars.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:54.568955+00:00
human__P567_week2_1,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,energy,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67f2e613c09bbf379bd208ea/metaphor/1_energy.png,A flower grows from the ground beneath a large sun with rays overhead.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:55.906661+00:00
human__P567_week2_2,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,accident,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67f2e613c09bbf379bd208ea/metaphor/2_accident.png,A flower with several petals is drawn inside a rectangular frame or window.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:56.799926+00:00
human__P567_week2_3,participant,P567,67f2e613c09bbf379bd208ea,draw-no-ai,servant,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/67f2e613c09bbf379bd208ea/metaphor/3_servant.png,A stick figure holds a square sign or picture in one hand while standing beside another round-faced figure.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:31:58.051425+00:00
human__P569_week1_1,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,struggle,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6966a2f7546840bf7736d2cf/metaphor/0_struggle.png,A person is doing a split stretch with arms extended between two posts.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:22.409661+00:00
human__P569_week1_2,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,competition,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6966a2f7546840bf7736d2cf/metaphor/1_competition.png,"Two stick figures stand in a boxing ring facing each other with raised gloves, surrounded by ropes and corner posts.",,clear,gpt-5.4-mini-2026-03-17,True,1500,1500,,2026-08-19T20:13:23.599177+00:00
human__P569_week1_3,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,portal,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6966a2f7546840bf7736d2cf/metaphor/2_portal.png,"A stick figure stands in front of a large arched doorway or gate with mountains behind it, surrounded by scattered rocks, trees, and clouds in the sky.",,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:13:24.718631+00:00
human__P569_week1_4,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,aversion,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6966a2f7546840bf7736d2cf/metaphor/3_aversion.png,"Two stick figures stand on the ground, one smiling and one angry, with the left figure near a pile of poop and the right figure gesturing toward it.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:13:26.027713+00:00
human__P569_week2_1,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,struggle,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6966a2f7546840bf7736d2cf/metaphor/0_struggle.png,A person lifts a barbell overhead while standing on a mound or platform.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:32:49.423138+00:00
human__P569_week2_2,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,competition,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6966a2f7546840bf7736d2cf/metaphor/1_competition.png,A group of stick figures stands and moves around a large sailboat or ship with a tall mast and triangular sail at the right edge.,THUSH,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:32:50.607136+00:00
human__P569_week2_3,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,portal,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6966a2f7546840bf7736d2cf/metaphor/2_portal.png,"A stick figure stands below a large arched space scene with a ringed planet and several smaller planets or moons, with mountains and clouds in the distance.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:32:51.699391+00:00
human__P569_week2_4,participant,P569,6966a2f7546840bf7736d2cf,draw-ai-fewer,aversion,week2,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6966a2f7546840bf7736d2cf/metaphor/3_aversion.png,"A stick figure stands beside a layered cake with candles and floating butterflies, with a sun in the sky.",,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:32:53.520799+00:00
human__P570_week1_1,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,business,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697071367389ff41f28c0e87/metaphor/0_business.png,A person’s face with rectangular glasses and short hair.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:26.791751+00:00
human__P570_week1_2,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,contamination,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697071367389ff41f28c0e87/metaphor/1_contamination.png,"Three fish swim above a jagged underwater reef or seabed, with a small bottle floating at the right.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:28.017504+00:00
human__P570_week1_3,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,struggle,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697071367389ff41f28c0e87/metaphor/2_struggle.png,"A person stands at the bottom of a long staircase leading up to a tall building or tower with a flag on top, while another person is inside a hanging elevator or cage on the right side.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:29.261706+00:00
human__P570_week1_4,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,journey,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697071367389ff41f28c0e87/metaphor/3_journey.png,"Four stick figures stand together, including a small child on the left and three taller people beside them, one with a jagged mouth and one with a blank head.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:30.645791+00:00
human__P570_week2_1,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,business,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697071367389ff41f28c0e87/metaphor/0_business.png,"Two stick figures stand beneath a large speech bubble containing a dollar sign, with several small coin shapes scattered around them.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:32:54.591415+00:00
human__P570_week2_2,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,contamination,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697071367389ff41f28c0e87/metaphor/1_contamination.png,A person stands near a building while two marked balloons or kites are on the left side of a dividing line.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:32:55.846016+00:00
human__P570_week2_3,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,struggle,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697071367389ff41f28c0e87/metaphor/2_struggle.png,A large face with a small mouth and two eyes is shown above a horizontal bed or table with a person lying on it.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:32:56.961986+00:00
human__P570_week2_4,participant,P570,697071367389ff41f28c0e87,draw-anti-ai,journey,week2,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/697071367389ff41f28c0e87/metaphor/3_journey.png,"A stick figure stands on the left near a winding path or river with two round objects and a small dog or fox on the right, while a dollar sign is drawn on the far right.",P|$,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:32:58.333832+00:00
human__P571_week1_1,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,contamination,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6977b75106416a75e5e4053b/metaphor/0_contamination.png,"A large cylindrical tank with a warning symbol leaks liquid from a side opening into a puddle on the ground, with a small flower standing nearby.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:36.282369+00:00
human__P571_week1_2,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,aversion,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6977b75106416a75e5e4053b/metaphor/1_aversion.png,A heart shape is crossed out by two diagonal lines.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:37.099865+00:00
human__P571_week1_3,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,journey,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6977b75106416a75e5e4053b/metaphor/2_journey.png,A person stands on a hill beside a large triangular tent or teepee.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:38.521718+00:00
human__P571_week1_4,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,magic,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6977b75106416a75e5e4053b/metaphor/3_magic.png,A stick figure points a gun at a rabbit sitting in a box or cage.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:39.661489+00:00
human__P571_week2_1,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,contamination,week2,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6977b75106416a75e5e4053b/metaphor/0_contamination.png,A cylindrical tower with a warning sign on its front has a chute or slide leading down to an oval pool or basin beside it.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:33:07.077980+00:00
human__P571_week2_2,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,aversion,week2,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6977b75106416a75e5e4053b/metaphor/1_aversion.png,A person is holding a popsicle or ice cream bar in one hand.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:33:08.455105+00:00
human__P571_week2_3,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,journey,week2,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6977b75106416a75e5e4053b/metaphor/2_journey.png,"A stick figure stands on the left near a campfire, with two triangular tents on the right and a mountain in the distance.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:33:09.607298+00:00
human__P571_week2_4,participant,P571,6977b75106416a75e5e4053b,draw-ai-many,magic,week2,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week2/images/6977b75106416a75e5e4053b/metaphor/3_magic.png,A rabbit sits inside a large ring or collar on top of a tall rectangular pedestal.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:33:10.573820+00:00
human__P572_week1_1,participant,P572,697a6b2726e4643a19211476,draw-ai-fewer,vision,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a6b2726e4643a19211476/metaphor/0_vision.png,"A light bulb is shown on the left, and a triangular slice of pizza with toppings is shown on the right.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:53.710191+00:00
human__P572_week1_2,participant,P572,697a6b2726e4643a19211476,draw-ai-fewer,control,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/697a6b2726e4643a19211476/metaphor/1_control.png,Two hands hold a steering wheel with a small bird symbol in the center.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:13:54.864587+00:00
